Subway,Subway lat,Subway Lng,School,School Lat,School Lng,Distance,Time
Times Sq - 42nd St,40.755983329999999,-73.986229000000009,College of Staten Island CUNY,40.603949,-74.148701000000003,24558,13321
Mets - Willets Point,40.754622329999997,-73.845624999999998,CUNY Kingsborough Community College,40.576446000000004,-73.934779000000006,25925,19331
96th St,40.785672329999997,-73.951070000000001,CUNY Hostos Community College,40.817601000000003,-73.927363,4460,3348
Clinton - Washington Aves,40.688094329999998,-73.966796000000002,College of Staten Island CUNY,40.603949,-74.148701000000003,22945,11768
Herald Sq - 34th St,40.749644889999999,-73.987936829999995,CUNY Medgar Evers College,40.666255999999997,-73.957076000000001,11083,8424
Houston St,40.728251329999999,-74.005367000000007,CUNY Borough of Manhattan Community College,40.718790000000006,-74.011825999999999,1514,1140
Newkirk Ave,40.635142270000003,-73.962694870000007,CUNY Medgar Evers College,40.666255999999997,-73.957076000000001,3904,2968
Church Ave,40.64427233,-73.979721159999997,CUNY York College,40.702660999999999,-73.794585999999995,18017,13304
Montrose Ave,40.707391399999999,-73.939792850000003,CUNY Borough of Manhattan Community College,40.718790000000006,-74.011825999999999,6870,5140
Newkirk Ave,40.635142270000003,-73.962694870000007,CUNY Borough of Manhattan Community College,40.718790000000006,-74.011825999999999,11344,8477
Mets - Willets Point,40.754622329999997,-73.845624999999998,CUNY Hunter College,40.768669000000003,-73.964794999999995,12137,9041
Prospect Park,40.661633790000003,-73.962031299999992,CUNY Hunter College,40.768669000000003,-73.964794999999995,13686,10314
23rd St - Ely Av,40.747768450000002,-73.946054700000005,CUNY Medgar Evers College,40.666255999999997,-73.957076000000001,10085,7603
Broadway,40.706126910000002,-73.950312260000004,CUNY John Jay College of Criminal Justice,40.770674999999997,-73.988381000000004,10279,7733
Atlantic Av - Pacific St,40.683665999999995,-73.978809999999996,CUNY City College,40.819794000000002,-73.950550000000007,16797,12667
Newkirk Ave,40.63999158,-73.948299910000003,CUNY Borough of Manhattan Community College,40.718790000000006,-74.011825999999999,11289,8482
Mets - Willets Point,40.754622329999997,-73.845624999999998,CUNY York College,40.702660999999999,-73.794585999999995,8518,6382
Morris Park,40.854364330000003,-73.860495,CUNY New York City College of Technology,40.695483000000003,-73.987856000000008,23294,17336
Beverly Rd,40.643904929999998,-73.964357800000002,CUNY City College,40.819794000000002,-73.950550000000007,21853,16448
Greenpoint Ave,40.731267330000001,-73.954425000000001,CUNY Kingsborough Community College,40.576446000000004,-73.934779000000006,19261,14327
5th Ave - 53rd St,40.760087169999998,-73.975248499999992,CUNY Brooklyn College,40.631912,-73.953119999999998,15929,11939
Parkside Ave,40.655073369999997,-73.96145344,CUNY Bernard M Baruch College,40.740237999999998,-73.983417000000003,10839,8155
21st St,40.744129000000001,-73.949600000000004,CUNY City College,40.819794000000002,-73.950550000000007,11515,8684
Rockaway Blvd,40.680429330000003,-73.843852999999996,CUNY John Jay College of Criminal Justice,40.770674999999997,-73.988381000000004,18169,13716
Parkside Ave,40.655073369999997,-73.96145344,College of Staten Island CUNY,40.603949,-74.148701000000003,25978,14075
Parkside Ave,40.655073369999997,-73.96145344,CUNY Kingsborough Community College,40.576446000000004,-73.934779000000006,10081,7473
Greenpoint Ave,40.731267330000001,-73.954425000000001,CUNY Queens College,40.737771000000002,-73.815387000000001,13165,9910
Times Sq - 42nd St,40.75461233,-73.986768000000012,CUNY Bronx Community College,40.857185000000001,-73.909742000000008,13581,10198
Church Ave,40.650493580000003,-73.962882460000003,CUNY Brooklyn College,40.631912,-73.953119999999998,2540,1865
21st St,40.744129000000001,-73.949600000000004,CUNY Medgar Evers College,40.666255999999997,-73.957076000000001,9466,7148
59th St - Columbus Circle,40.768247330000001,-73.981929000000008,CUNY New York City College of Technology,40.695483000000003,-73.987856000000008,8847,6645
21st St,40.744129000000001,-73.949600000000004,CUNY Hostos Community College,40.817601000000003,-73.927363,11030,8249
Lorimer St,40.71407233,-73.950248000000002,CUNY Hunter College,40.768669000000003,-73.964794999999995,8751,6557
Metropolitan Ave,40.712774330000002,-73.951424000000003,Stella and Charles Guttman Community College,40.752800000000001,-73.984121000000002,6865,4035
Union St,40.677315999999998,-73.983109999999996,CUNY Queens College,40.737771000000002,-73.815387000000001,17194,12929
DeKalb Ave,40.690635,-73.981824000000003,CUNY Brooklyn College,40.631912,-73.953119999999998,7145,5367
3rd Ave - 138th St,40.81047633,-73.926137999999995,CUNY Hunter College,40.768669000000003,-73.964794999999995,6008,4537
Lexington Ave - 53rd St,40.757468639999999,-73.969072370000006,CUNY Bernard M Baruch College,40.740237999999998,-73.983417000000003,2368,1734
Sterling St,40.66277333,-73.950728909999995,CUNY Borough of Manhattan Community College,40.718790000000006,-74.011825999999999,9093,6802
Lorimer St,40.71407233,-73.950248000000002,CUNY Brooklyn College,40.631912,-73.953119999999998,9660,7247
Bergen St,40.680862470000001,-73.974999150000002,CUNY John Jay College of Criminal Justice,40.770674999999997,-73.988381000000004,11294,8528
Graham Ave,40.71457633,-73.943943999999988,CUNY Queensborough Community College,40.754857999999999,-73.754548,17919,13436
45th Rd - Court House Sq,40.747023329999998,-73.945263999999995,CUNY John Jay College of Criminal Justice,40.770674999999997,-73.988381000000004,5779,4387
Nostrand Ave,40.680438330000001,-73.950426000000007,CUNY Bronx Community College,40.857185000000001,-73.909742000000008,23370,17583
Greenpoint Ave,40.731267330000001,-73.954425000000001,CUNY Borough of Manhattan Community College,40.718790000000006,-74.011825999999999,7439,5510
42nd St - Bryant Pk,40.754184330000001,-73.984591000000009,CUNY Hostos Community College,40.817601000000003,-73.927363,9269,6888
Essex St,40.718306390000002,-73.987409400000004,CUNY Kingsborough Community College,40.576446000000004,-73.934779000000006,18952,14098
96th St,40.785672329999997,-73.951070000000001,CUNY Borough of Manhattan Community College,40.718790000000006,-74.011825999999999,9649,7114
Newkirk Ave,40.63999158,-73.948299910000003,CUNY Medgar Evers College,40.666255999999997,-73.957076000000001,3409,2604
Queensboro Plz,40.750635979999998,-73.940163530000007,Stella and Charles Guttman Community College,40.752800000000001,-73.984121000000002,5331,4046
Winthrop St,40.656659650000002,-73.950079349999996,Stella and Charles Guttman Community College,40.752800000000001,-73.984121000000002,13028,9827
Atlantic Av - Pacific St,40.683665999999995,-73.978809999999996,CUNY Brooklyn College,40.631912,-73.953119999999998,6393,4774
Pelham Pkwy,40.858985330000003,-73.855358999999993,College of Staten Island CUNY,40.603949,-74.148701000000003,41432,25860
Crown Hts - Utica Ave,40.668978639999999,-73.932932559999998,CUNY Lehman College,40.873927999999999,-73.894627,26333,19794
Winthrop St,40.656659650000002,-73.950079349999996,CUNY Kingsborough Community College,40.576446000000004,-73.934779000000006,10569,7812
Hewes St,40.70689033,-73.953488000000007,CUNY Borough of Manhattan Community College,40.718790000000006,-74.011825999999999,5745,4293
Marcy Ave,40.708383329999997,-73.957831999999996,CUNY Medgar Evers College,40.666255999999997,-73.957076000000001,4912,3780
Middletown Rd,40.843863329999998,-73.836321999999996,CUNY John Jay College of Criminal Justice,40.770674999999997,-73.988381000000004,17097,12831
Essex St,40.718306390000002,-73.987409400000004,CUNY Queensborough Community College,40.754857999999999,-73.754548,21877,16386
Broadway,40.706126910000002,-73.950312260000004,CUNY City College,40.819794000000002,-73.950550000000007,16161,12142
Bedford Ave,40.717174329999999,-73.956665000000001,CUNY Hostos Community College,40.817601000000003,-73.927363,14646,10917
Classon Ave,40.688889330000002,-73.959990000000005,CUNY John Jay College of Criminal Justice,40.770674999999997,-73.988381000000004,11722,8775
Rockaway Ave,40.678340329999997,-73.911946,CUNY Brooklyn College,40.631912,-73.953119999999998,7682,5678
42nd St - Bryant Pk,40.754184330000001,-73.984591000000009,CUNY John Jay College of Criminal Justice,40.770674999999997,-73.988381000000004,2374,1767
7th Ave,40.666245019999998,-73.980251179999996,CUNY LaGuardia Community College,40.744500000000002,-73.935057,10884,8145
Morris Park,40.854364330000003,-73.860495,CUNY Queens College,40.737771000000002,-73.815387000000001,23472,17469
Sterling St,40.66277333,-73.950728909999995,CUNY LaGuardia Community College,40.744500000000002,-73.935057,10109,7541
Pelham Pkwy,40.858985330000003,-73.855358999999993,CUNY Kingsborough Community College,40.576446000000004,-73.934779000000006,38515,28707
Grand Central - 42nd St,40.752769000000001,-73.979189000000005,Stella and Charles Guttman Community College,40.752800000000001,-73.984121000000002,527,406
Essex St,40.718306390000002,-73.987409400000004,CUNY Hunter College,40.768669000000003,-73.964794999999995,6775,5088
15th St - Prospect Park,40.66003602,-73.979735809999994,CUNY Brooklyn College,40.631912,-73.953119999999998,4720,3396
Grand St,40.71157633,-73.940496999999993,CUNY Hostos Community College,40.817601000000003,-73.927363,14600,10969
59th St - Columbus Circle,40.768247330000001,-73.981929000000008,CUNY Bernard M Baruch College,40.740237999999998,-73.983417000000003,3505,2601
Beverly Rd,40.643904929999998,-73.964357800000002,Stella and Charles Guttman Community College,40.752800000000001,-73.984121000000002,13793,10402
Fulton St,40.687119330000002,-73.975375,Stella and Charles Guttman Community College,40.752800000000001,-73.984121000000002,8607,6493
Bedford - Nostrand Aves,40.68962733,-73.953521999999992,CUNY LaGuardia Community College,40.744500000000002,-73.935057,7255,5399
Bleecker St (Downtown),40.725931240000001,-73.994674680000003,CUNY New York City College of Technology,40.695483000000003,-73.987856000000008,3988,3038
Grand St,40.71157633,-73.940496999999993,CUNY Queensborough Community College,40.754857999999999,-73.754548,17725,13271
Union Sq - 14th St,40.73467333,-73.989951000000005,CUNY Medgar Evers College,40.666255999999997,-73.957076000000001,9278,7090
Castle Hill Ave,40.834255329999998,-73.851221999999993,CUNY New York City College of Technology,40.695483000000003,-73.987856000000008,22152,16572
Canal St,40.722854329999997,-74.006276999999997,CUNY York College,40.702660999999999,-73.794585999999995,18767,14134
Pelham Pkwy,40.858985330000003,-73.855358999999993,CUNY Queens College,40.737771000000002,-73.815387000000001,24200,18029
Herald Sq - 34th St,40.749644889999999,-73.987936829999995,CUNY LaGuardia Community College,40.744500000000002,-73.935057,5166,3604
7th Ave,40.677102509999997,-73.972852790000005,CUNY Bronx Community College,40.857185000000001,-73.909742000000008,22911,17212
68th St - Hunter College,40.768141329999999,-73.96387,CUNY Bronx Community College,40.857185000000001,-73.909742000000008,11537,8643
Herald Sq - 34th St,40.749644889999999,-73.987936829999995,CUNY City College,40.819794000000002,-73.950550000000007,8665,6498
59th St - Columbus Circle,40.768247330000001,-73.981929000000008,CUNY Bronx Community College,40.857185000000001,-73.909742000000008,12021,9018
Broadway,40.706126910000002,-73.950312260000004,Stella and Charles Guttman Community College,40.752800000000001,-73.984121000000002,8101,6096
138th St - Grand Concourse,40.813224329999997,-73.929849000000004,College of Staten Island CUNY,40.603949,-74.148701000000003,32709,19439
Church Ave,40.650861020000001,-73.949455139999998,CUNY Borough of Manhattan Community College,40.718790000000006,-74.011825999999999,10242,7678
Winthrop St,40.656659650000002,-73.950079349999996,CUNY Borough of Manhattan Community College,40.718790000000006,-74.011825999999999,9646,7204
Graham Ave,40.71457633,-73.943943999999988,CUNY New York City College of Technology,40.695483000000003,-73.987856000000008,5196,4039
Lorimer St,40.71407233,-73.950248000000002,CUNY Hostos Community College,40.817601000000003,-73.927363,14684,11059
Parkside Ave,40.655073369999997,-73.96145344,CUNY Queensborough Community College,40.754857999999999,-73.754548,23554,17653
Newkirk Ave,40.635142270000003,-73.962694870000007,CUNY Kingsborough Community College,40.576446000000004,-73.934779000000006,8073,5957
Nostrand Ave,40.680438330000001,-73.950426000000007,CUNY Lehman College,40.873927999999999,-73.894627,25315,19096
Atlantic Av - Pacific St,40.683665999999995,-73.978809999999996,Stella and Charles Guttman Community College,40.752800000000001,-73.984121000000002,8738,6620
Beverly Rd,40.643904929999998,-73.964357800000002,CUNY Borough of Manhattan Community College,40.718790000000006,-74.011825999999999,10411,7779
50th St,40.761728329999997,-73.983848999999992,CUNY York College,40.702660999999999,-73.794585999999995,19004,14355
Beverly Rd,40.643904929999998,-73.964357800000002,College of Staten Island CUNY,40.603949,-74.148701000000003,27408,15155
Beverly Rd,40.643904929999998,-73.964357800000002,CUNY John Jay College of Criminal Justice,40.770674999999997,-73.988381000000004,15971,12038
Bleecker St (Downtown),40.725931240000001,-73.994674680000003,College of Staten Island CUNY,40.603949,-74.148701000000003,21207,10854
Prospect Park,40.661633790000003,-73.962031299999992,College of Staten Island CUNY,40.603949,-74.148701000000003,25152,13462
Church Ave,40.650493580000003,-73.962882460000003,CUNY Queens College,40.737771000000002,-73.815387000000001,18178,13705
Metropolitan Ave,40.712774330000002,-73.951424000000003,CUNY Brooklyn College,40.631912,-73.953119999999998,9397,7055
Hunters Point Ave,40.742216329999998,-73.948915999999997,CUNY Hostos Community College,40.817601000000003,-73.927363,11163,8352
104th St,40.681711329999999,-73.837682999999998,CUNY Hunter College,40.768669000000003,-73.964794999999995,17114,12884
Broadway,40.706126910000002,-73.950312260000004,CUNY Queensborough Community College,40.754857999999999,-73.754548,19024,14254
Rockaway Ave,40.678340329999997,-73.911946,CUNY Medgar Evers College,40.666255999999997,-73.957076000000001,4893,3648
Lorimer St,40.703844330000003,-73.947355000000002,CUNY John Jay College of Criminal Justice,40.770674999999997,-73.988381000000004,10618,7975
Hunters Point Ave,40.742216329999998,-73.948915999999997,CUNY Lehman College,40.873927999999999,-73.894627,17784,13421
Morris Park,40.854364330000003,-73.860495,CUNY Bernard M Baruch College,40.740237999999998,-73.983417000000003,17647,13084
Times Sq - 42nd St,40.755983329999999,-73.986229000000009,CUNY City College,40.819794000000002,-73.950550000000007,7945,5950
68th St - Hunter College,40.768141329999999,-73.96387,CUNY Brooklyn College,40.631912,-73.953119999999998,17030,12744
Lorimer St,40.71407233,-73.950248000000002,CUNY Borough of Manhattan Community College,40.718790000000006,-74.011825999999999,6205,4634
50th St,40.761728329999997,-73.983848999999992,Stella and Charles Guttman Community College,40.752800000000001,-73.984121000000002,1155,870
Ocean Pkwy,40.576312000000001,-73.968501000000003,CUNY Bernard M Baruch College,40.740237999999998,-73.983417000000003,19887,14971
Atlantic Av - Pacific St,40.683665999999995,-73.978809999999996,CUNY John Jay College of Criminal Justice,40.770674999999997,-73.988381000000004,10916,8257
Classon Ave,40.688889330000002,-73.959990000000005,CUNY York College,40.702660999999999,-73.794585999999995,14530,10824
5th Ave - 53rd St,40.760087169999998,-73.975248499999992,CUNY Hostos Community College,40.817601000000003,-73.927363,7935,5908
Junction Blvd,40.749145329999998,-73.869527000000005,CUNY Brooklyn College,40.631912,-73.953119999999998,17350,13016
Montrose Ave,40.707391399999999,-73.939792850000003,CUNY Bernard M Baruch College,40.740237999999998,-73.983417000000003,7435,5547
Nostrand Ave,40.680438330000001,-73.950426000000007,CUNY Hunter College,40.768669000000003,-73.964794999999995,12810,9553
Astor Pl,40.730054330000002,-73.991069999999993,CUNY Bronx Community College,40.857185000000001,-73.909742000000008,16293,12223
15th St - Prospect Park,40.66003602,-73.979735809999994,College of Staten Island CUNY,40.603949,-74.148701000000003,25381,13520
3rd Ave - 138th St,40.81047633,-73.926137999999995,CUNY Borough of Manhattan Community College,40.718790000000006,-74.011825999999999,13376,9957
Marcy Ave,40.708383329999997,-73.957831999999996,CUNY Queens College,40.737771000000002,-73.815387000000001,13910,10493
Eastern Pkwy - Bklyn Museum,40.672032569999999,-73.964222039999996,Stella and Charles Guttman Community College,40.752800000000001,-73.984121000000002,10577,7907
68th St - Hunter College,40.768141329999999,-73.96387,CUNY City College,40.819794000000002,-73.950550000000007,6719,5059
Franklin Ave,40.670765490000001,-73.958099739999994,CUNY John Jay College of Criminal Justice,40.770674999999997,-73.988381000000004,13290,9965
Bergen St,40.680862470000001,-73.974999150000002,CUNY New York City College of Technology,40.695483000000003,-73.987856000000008,2098,1566
Greenpoint Ave,40.731267330000001,-73.954425000000001,CUNY Bernard M Baruch College,40.740237999999998,-73.983417000000003,4838,3257
Nevins St,40.688310909999998,-73.980406799999997,CUNY Bronx Community College,40.857185000000001,-73.909742000000008,21516,16197
Nassau Ave,40.724480329999999,-73.951183,CUNY LaGuardia Community College,40.744500000000002,-73.935057,3164,2373
Church Ave,40.64427233,-73.979721159999997,CUNY Medgar Evers College,40.666255999999997,-73.957076000000001,3824,2881
Nassau Ave,40.724480329999999,-73.951183,CUNY New York City College of Technology,40.695483000000003,-73.987856000000008,5725,4417
Grand Army Plaza,40.675295030000001,-73.970956330000007,CUNY LaGuardia Community College,40.744500000000002,-73.935057,9460,7098
Houston St,40.728251329999999,-74.005367000000007,CUNY Hostos Community College,40.817601000000003,-73.927363,12605,9387
Franklin Ave,40.670765490000001,-73.958099739999994,CUNY New York City College of Technology,40.695483000000003,-73.987856000000008,4094,3002
Newkirk Ave,40.635142270000003,-73.962694870000007,CUNY LaGuardia Community College,40.744500000000002,-73.935057,13798,10324
Atlantic Ave,40.68448866,-73.976783440000005,CUNY Borough of Manhattan Community College,40.718790000000006,-74.011825999999999,5448,4034
Franklin Ave,40.670765490000001,-73.958099739999994,CUNY Bernard M Baruch College,40.740237999999998,-73.983417000000003,9587,7162
Middletown Rd,40.843863329999998,-73.836321999999996,CUNY LaGuardia Community College,40.744500000000002,-73.935057,16909,12716
Fulton St,40.687119330000002,-73.975375,College of Staten Island CUNY,40.603949,-74.148701000000003,22216,11259
Church Ave,40.650861020000001,-73.949455139999998,CUNY Bronx Community College,40.857185000000001,-73.909742000000008,26607,20020
23rd St,40.74408133,-73.995656999999994,College of Staten Island CUNY,40.603949,-74.148701000000003,23107,12274
Borough Hall,40.692404330000002,-73.990150999999997,CUNY John Jay College of Criminal Justice,40.770674999999997,-73.988381000000004,9926,7480
Grand Central - 42nd St,40.752769000000001,-73.979189000000005,CUNY Hostos Community College,40.817601000000003,-73.927363,8731,6486
23rd St,40.739864330000003,-73.986598999999998,CUNY Bernard M Baruch College,40.740237999999998,-73.983417000000003,411,320
138th St - Grand Concourse,40.813224329999997,-73.929849000000004,Stella and Charles Guttman Community College,40.752800000000001,-73.984121000000002,8721,6570
68th St - Hunter College,40.768141329999999,-73.96387,CUNY LaGuardia Community College,40.744500000000002,-73.935057,4729,3513
3rd Ave - 138th St,40.81047633,-73.926137999999995,CUNY Hostos Community College,40.817601000000003,-73.927363,974,752
Long Island City - Court Sq,40.746305370000002,-73.943815599999994,CUNY Lehman College,40.873927999999999,-73.894627,17170,13038
Nevins St,40.688310909999998,-73.980406799999997,CUNY Medgar Evers College,40.666255999999997,-73.957076000000001,3524,2709
Houston St,40.728251329999999,-74.005367000000007,CUNY Medgar Evers College,40.666255999999997,-73.957076000000001,8902,6823
Classon Ave,40.688889330000002,-73.959990000000005,College of Staten Island CUNY,40.603949,-74.148701000000003,23526,12218
23rd St,40.74408133,-73.995656999999994,CUNY Borough of Manhattan Community College,40.718790000000006,-74.011825999999999,3436,2533
Grand Army Plaza,40.675295030000001,-73.970956330000007,CUNY Hunter College,40.768669000000003,-73.964794999999995,11977,8964
Vernon Blvd - Jackson Ave,40.74262633,-73.953581,CUNY New York City College of Technology,40.695483000000003,-73.987856000000008,8110,6197
Nostrand Ave,40.680438330000001,-73.950426000000007,CUNY Medgar Evers College,40.666255999999997,-73.957076000000001,1908,1477
50th St,40.761728329999997,-73.983848999999992,CUNY Bernard M Baruch College,40.740237999999998,-73.983417000000003,2711,2023
Borough Hall,40.692404330000002,-73.990150999999997,CUNY Hunter College,40.768669000000003,-73.964794999999995,9896,7448
23rd St,40.739864330000003,-73.986598999999998,CUNY Brooklyn College,40.631912,-73.953119999999998,13263,9997
Kingston - Throop Aves,40.679919329999997,-73.940859000000003,CUNY New York City College of Technology,40.695483000000003,-73.987856000000008,4635,3443
Union St,40.677315999999998,-73.983109999999996,CUNY Hunter College,40.768669000000003,-73.964794999999995,11680,8819
Parkside Ave,40.655073369999997,-73.96145344,CUNY York College,40.702660999999999,-73.794585999999995,15790,11638
Church Ave,40.650493580000003,-73.962882460000003,CUNY Hostos Community College,40.817601000000003,-73.927363,21631,16183
Astor Pl,40.730054330000002,-73.991069999999993,CUNY Brooklyn College,40.631912,-73.953119999999998,12113,9148
68th St - Hunter College,40.768141329999999,-73.96387,CUNY Lehman College,40.873927999999999,-73.894627,13852,10352
Essex St,40.718306390000002,-73.987409400000004,CUNY Lehman College,40.873927999999999,-73.894627,19920,14985
Graham Ave,40.71457633,-73.943943999999988,CUNY City College,40.819794000000002,-73.950550000000007,15102,11339
Junction Blvd,40.749145329999998,-73.869527000000005,Stella and Charles Guttman Community College,40.752800000000001,-73.984121000000002,11483,8522
23rd St - Ely Av,40.747768450000002,-73.946054700000005,CUNY Bronx Community College,40.857185000000001,-73.909742000000008,15158,11389
Junction Blvd,40.749145329999998,-73.869527000000005,CUNY Hunter College,40.768669000000003,-73.964794999999995,10020,7433
42nd St - Bryant Pk,40.754184330000001,-73.984591000000009,CUNY Medgar Evers College,40.666255999999997,-73.957076000000001,11651,8823
21st St,40.744129000000001,-73.949600000000004,CUNY Lehman College,40.873927999999999,-73.894627,17651,13318
Church Ave,40.64427233,-73.979721159999997,CUNY Queens College,40.737771000000002,-73.815387000000001,19811,14914
Herald Sq - 34th St,40.749644889999999,-73.987936829999995,CUNY Hunter College,40.768669000000003,-73.964794999999995,3503,2677
DeKalb Ave,40.690635,-73.981824000000003,CUNY Lehman College,40.873927999999999,-73.894627,23540,17678
Atlantic Ave,40.68448866,-73.976783440000005,CUNY LaGuardia Community College,40.744500000000002,-73.935057,8853,6698
Church Ave,40.64427233,-73.979721159999997,CUNY Bronx Community College,40.857185000000001,-73.909742000000008,27111,20376
Prospect Park,40.661633790000003,-73.962031299999992,CUNY Brooklyn College,40.631912,-73.953119999999998,3483,2555
96th St,40.785672329999997,-73.951070000000001,CUNY City College,40.819794000000002,-73.950550000000007,4491,3429
Graham Ave,40.71457633,-73.943943999999988,CUNY Bronx Community College,40.857185000000001,-73.909742000000008,19031,14353
Atlantic Ave,40.68448866,-73.976783440000005,CUNY John Jay College of Criminal Justice,40.770674999999997,-73.988381000000004,11008,8293
Hunters Point Ave,40.742216329999998,-73.948915999999997,CUNY Bernard M Baruch College,40.740237999999998,-73.983417000000003,3713,2480
Kingston Ave,40.669481779999998,-73.942159779999997,CUNY Hunter College,40.768669000000003,-73.964794999999995,13747,10221
Nassau Ave,40.724480329999999,-73.951183,CUNY Hostos Community College,40.817601000000003,-73.927363,13567,10135
Zerega Ave,40.836488330000002,-73.847036000000003,Stella and Charles Guttman Community College,40.752800000000001,-73.984121000000002,16400,12330
104th St,40.681711329999999,-73.837682999999998,CUNY Lehman College,40.873927999999999,-73.894627,26999,20349
Zerega Ave,40.836488330000002,-73.847036000000003,College of Staten Island CUNY,40.603949,-74.148701000000003,40014,24888
Metropolitan Ave,40.712774330000002,-73.951424000000003,CUNY John Jay College of Criminal Justice,40.770674999999997,-73.988381000000004,9350,5895
Junction Blvd,40.749145329999998,-73.869527000000005,CUNY Lehman College,40.873927999999999,-73.894627,18920,14239
Castle Hill Ave,40.834255329999998,-73.851221999999993,College of Staten Island CUNY,40.603949,-74.148701000000003,39563,24535
Hunters Point Ave,40.742216329999998,-73.948915999999997,CUNY Kingsborough Community College,40.576446000000004,-73.934779000000006,21040,15669
138th St - Grand Concourse,40.813224329999997,-73.929849000000004,CUNY New York City College of Technology,40.695483000000003,-73.987856000000008,15467,11599
Astor Pl,40.730054330000002,-73.991069999999993,CUNY York College,40.702660999999999,-73.794585999999995,18614,13971
1st Ave,40.730975309999998,-73.981680879999999,CUNY Queens College,40.737771000000002,-73.815387000000001,16534,12093
Montrose Ave,40.707391399999999,-73.939792850000003,CUNY John Jay College of Criminal Justice,40.770674999999997,-73.988381000000004,10603,8045
Ft Hamilton Pkwy,40.650782,-73.975775999999996,CUNY Queens College,40.737771000000002,-73.815387000000001,19010,14314
Clinton - Washington Aves,40.688094329999998,-73.966796000000002,CUNY Hunter College,40.768669000000003,-73.964794999999995,11485,8607
23rd St,40.74408133,-73.995656999999994,CUNY LaGuardia Community College,40.744500000000002,-73.935057,6251,4388
Fulton St,40.687119330000002,-73.975375,CUNY Hostos Community College,40.817601000000003,-73.927363,17347,12954
Ocean Pkwy,40.576312000000001,-73.968501000000003,CUNY Brooklyn College,40.631912,-73.953119999999998,7209,5411
Kingston - Throop Aves,40.679919329999997,-73.940859000000003,CUNY Brooklyn College,40.631912,-73.953119999999998,6421,4759
Winthrop St,40.656659650000002,-73.950079349999996,CUNY Lehman College,40.873927999999999,-73.894627,27883,21014
Newkirk Ave,40.635142270000003,-73.962694870000007,CUNY York College,40.702660999999999,-73.794585999999995,17406,12869
Broad Channel,40.608402509999998,-73.815832689999993,CUNY York College,40.702660999999999,-73.794585999999995,13562,9970
42nd St - Bryant Pk,40.754184330000001,-73.984591000000009,CUNY York College,40.702660999999999,-73.794585999999995,19415,14645
138th St - Grand Concourse,40.813224329999997,-73.929849000000004,CUNY Queensborough Community College,40.754857999999999,-73.754548,21858,16363
Newkirk Ave,40.63999158,-73.948299910000003,CUNY Queensborough Community College,40.754857999999999,-73.754548,24232,18165
Brooklyn College - Flatbush Ave,40.632842740000001,-73.947541209999997,CUNY Bernard M Baruch College,40.740237999999998,-73.983417000000003,13567,10246
Bedford - Nostrand Aves,40.68962733,-73.953521999999992,CUNY Bronx Community College,40.857185000000001,-73.909742000000008,22837,17124
Ft Hamilton Pkwy,40.650782,-73.975775999999996,CUNY Kingsborough Community College,40.576446000000004,-73.934779000000006,10376,7640
Bergen St,40.680862470000001,-73.974999150000002,Stella and Charles Guttman Community College,40.752800000000001,-73.984121000000002,9116,6892
Lorimer St,40.71407233,-73.950248000000002,Stella and Charles Guttman Community College,40.752800000000001,-73.984121000000002,7179,5079
Church Ave,40.650861020000001,-73.949455139999998,College of Staten Island CUNY,40.603949,-74.148701000000003,27238,15055
Beverly Rd,40.645123849999997,-73.948847979999996,CUNY Lehman College,40.873927999999999,-73.894627,29182,22001
104th St,40.681711329999999,-73.837682999999998,CUNY Queensborough Community College,40.754857999999999,-73.754548,13083,9825
Broad Channel,40.608402509999998,-73.815832689999993,College of Staten Island CUNY,40.603949,-74.148701000000003,41328,25372
Grand Central - 42nd St,40.752769000000001,-73.979189000000005,CUNY John Jay College of Criminal Justice,40.770674999999997,-73.988381000000004,2784,2088
Kingston Ave,40.669481779999998,-73.942159779999997,CUNY Kingsborough Community College,40.576446000000004,-73.934779000000006,12614,9290
Astor Pl,40.730054330000002,-73.991069999999993,CUNY LaGuardia Community College,40.744500000000002,-73.935057,6302,4390
Union Sq - 14th St,40.73467333,-73.989951000000005,CUNY Queens College,40.737771000000002,-73.815387000000001,17182,12560
Bergen St,40.680862470000001,-73.974999150000002,CUNY Hunter College,40.768669000000003,-73.964794999999995,11265,8496
42nd St - Bryant Pk,40.754184330000001,-73.984591000000009,CUNY Bernard M Baruch College,40.740237999999998,-73.983417000000003,1882,1397
23rd St,40.74408133,-73.995656999999994,CUNY Bernard M Baruch College,40.740237999999998,-73.983417000000003,1235,960
Zerega Ave,40.836488330000002,-73.847036000000003,CUNY Queensborough Community College,40.754857999999999,-73.754548,27379,20519
Winthrop St,40.656659650000002,-73.950079349999996,CUNY Brooklyn College,40.631912,-73.953119999999998,3177,2349
Zerega Ave,40.836488330000002,-73.847036000000003,CUNY York College,40.702660999999999,-73.794585999999995,26177,19765
Castle Hill Ave,40.834255329999998,-73.851221999999993,CUNY Queens College,40.737771000000002,-73.815387000000001,22051,16537
50th St,40.761728329999997,-73.983848999999992,College of Staten Island CUNY,40.603949,-74.148701000000003,25234,13815
28th St,40.745454330000001,-73.988697999999999,CUNY Queensborough Community College,40.754857999999999,-73.754548,21875,16094
Fulton St,40.687119330000002,-73.975375,CUNY Bronx Community College,40.857185000000001,-73.909742000000008,21957,16519
Lorimer St,40.703844330000003,-73.947355000000002,CUNY Lehman College,40.873927999999999,-73.894627,22403,16949
